mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.788880491256714,0.06287175499513875,0.02914285659790039,0.0007411459103827215,60,{'random_state': 60},0.7509788566953798,0.7415818324197337,0.8230227094753328,0.836335160532498,0.7180892717306187,0.7740015661707126,0.04689524162338311,8
4.791720294952393,0.09736060781179481,0.0313570499420166,0.0023329314517857576,61,{'random_state': 61},0.7580266249021144,0.6906812842599843,0.8167580266249022,0.8347689898198903,0.73061863743148,0.7661707126076742,0.05346724227433522,45
5.307808780670166,0.5874485484568608,0.031735706329345706,0.0031234785754240056,62,{'random_state': 62},0.7447141738449491,0.7243539545810493,0.8167580266249022,0.8496476115896633,0.73061863743148,0.7732184808144087,0.050501659728200865,11
4.829080057144165,0.09011106395278148,0.03312110900878906,0.0011626432568423374,63,{'random_state': 63},0.74079874706343,0.6844166014095536,0.8089271730618638,0.8324197337509789,0.7314017227877838,0.7595927956147219,0.053920416800418904,90
4.763086795806885,0.05274560266295196,0.029328346252441406,0.000497181735176744,64,{'random_state': 64},0.7345340642129993,0.7079091620986687,0.8183241973375098,0.841033672670321,0.7267032106499608,0.7657008613938919,0.05343466002162826,47
4.817111825942993,0.10064062757666571,0.03211488723754883,0.003698884558546558,65,{'random_state': 65},0.7361002349256069,0.687548942834769,0.8120595144870791,0.8355520751761942,0.7235708692247454,0.7589663273296791,0.05578602466590394,94
4.904720115661621,0.10838364078203828,0.03227744102478027,0.0026736256722058407,66,{'random_state': 66},0.7462803445575568,0.7039937353171496,0.8238057948316366,0.8488645262333594,0.7243539545810493,0.7694596711041504,0.056773634326115846,30
4.6761102199554445,0.056085780161646816,0.029529428482055663,0.0010052720460559925,67,{'random_state': 67},0.7494126859827721,0.7071260767423649,0.8175411119812059,0.8449490994518403,0.7220046985121378,0.7682067345340642,0.053929514221911064,36
4.7700560092926025,0.07281369470282241,0.029129457473754884,0.00039600728574193346,68,{'random_state': 68},0.7478465152701644,0.7220046985121378,0.8026624902114331,0.8433829287392326,0.7368833202819107,0.7705559906029757,0.04547831834081515,21
4.7149909973144535,0.02030492604942579,0.030324411392211915,0.0018359687264354475,69,{'random_state': 69},0.725920125293657,0.7180892717306187,0.8261550509005482,0.8339859044635866,0.7235708692247454,0.7655442443226311,0.05280481070227313,48
4.7179872512817385,0.07752678714618608,0.02973475456237793,0.0007411856780700287,70,{'random_state': 70},0.7000783085356304,0.73061863743148,0.8238057948316366,0.8480814408770556,0.750195771339076,0.7705559906029757,0.056253660266678135,21
4.735945081710815,0.12763006165801122,0.02951955795288086,0.0008025610923519534,71,{'random_state': 71},0.7603758809710258,0.7110415035238841,0.8081440877055599,0.8277212216131559,0.7415818324197337,0.7697729052466719,0.04280834781604561,27
4.713219213485718,0.026672473275717687,0.02972111701965332,0.0007465059037147261,72,{'random_state': 72},0.7588097102584181,0.7462803445575568,0.8159749412685983,0.8472983555207517,0.7180892717306187,0.7772905246671888,0.04734034344935719,2
4.765068912506104,0.10120801526337712,0.03071885108947754,0.0021440758842359727,73,{'random_state': 73},0.7572435395458105,0.7024275646045419,0.8175411119812059,0.8261550509005482,0.7149569303054033,0.763664839467502,0.050934029106653254,68
4.696893882751465,0.03114542804545561,0.02972121238708496,0.0009766880970707244,74,{'random_state': 74},0.7400156617071261,0.6961628817541112,0.822239624119029,0.8371182458888019,0.7110415035238841,0.7613155833985905,0.057764741289468194,83
4.73206787109375,0.016536073021552355,0.029521417617797852,0.0004883830189820749,75,{'random_state': 75},0.7447141738449491,0.6992952231793266,0.8183241973375098,0.845732184808144,0.7509788566953798,0.7718089271730618,0.05301805944913839,13
4.81771821975708,0.0752563389064097,0.029516935348510742,0.00080137901696208,76,{'random_state': 76},0.7274862960062647,0.7008613938919342,0.8214565387627252,0.8206734534064213,0.716523101018011,0.7574001566170712,0.05266713320803401,97
4.710819149017334,0.07386850181135238,0.029129743576049805,0.0007448204348238772,77,{'random_state': 77},0.7619420516836335,0.6930305403288959,0.8183241973375098,0.845732184808144,0.7251370399373531,0.7688332028191074,0.05668456266839568,33
4.697056913375855,0.054050329224941,0.02953510284423828,0.0004991277413837157,78,{'random_state': 78},0.7478465152701644,0.6805011746280345,0.8097102584181676,0.8402505873140172,0.7494126859827721,0.7655442443226311,0.05538489861939005,48
